Label	Type	Id
SP afdeling Haarlem	Org	12065
Comité van Aanbeveling Jeugd Sportfonds	Org	12066
Industriebond FNV later FNV Bondgenoten	Org	12067
Bureau Beroepsziekten	Org	12068
Ma Retraite te Leiden	Org	12069
Groninger Studentenbond	Org	12070
Kasteel Spangen te Rotterdam	Org	12071
De Peperklip te Schiedam	Org	12072
B&A Groep te s Gravenhage	Org	12073
Stichting Bont voor Dieren	Org	12074
Stichting Wakker Dier	Org	12075
PvdD	Party	12076
Stichting Faunabescherming	Org	12077
Nederlands v m b o 	Org	12078
SP afdeling Waalwijk	Org	12079
SP afdeling Tilburg	Org	12080
SP regio Midden en West Brabant	Org	12081
ördinator drugsbeleid voor stadsdeel Amsterdam Zuid Oost	Org	12082
Stichting Orion Openbare Kingmaschool te Amsterdam	Org	12083
DIDF Federatie van Democratische verenigingen van Arbeiders uit Turkije in Nederland	Org	12084
Stichting Theater Roots and Borders	Org	12085
Sciamachie Video en Fotowerken te Haarlem productiebedrijf voor video	Org	12086
LSVb Landelijke Studenten Vakbond	Org	12087
Elan	Org	12088
Beeldend Kunstenaars	Org	12089
Artoteek Den Haag	Org	12090
Landelijk partijbureau SP	Org	12091
SP afdeling Leidschendam Voorburg	Org	12092
SP Gemeenteraad van Leidschendam Voorburg	Org	12093
Stichting Samen Sterk voor Roemenië	Org	12094
Commissie van Advies inzake beeldende kunst	Org	12095
Gemeente Lisse	Org	12096
werkgroep 2000 te Amersfoort	Org	12097
Bewonersorganisatie Feijenoord	Org	12098
en projectontwikkeling Nevanco	Org	12099
DHV AIB te Amersfoort	Org	12100
RVS Rotterdamse Verzekeringssociëteit te Rotterdam	Org	12101
N V Maatschappij tot hotelexploitatie Grand Hotel Kurhaus Huis ter Duin te Noordwijk	Org	12102
Boerenleenbank te Oss	Org	12103
Nederlandse Credietbank te Weert Soest	Org	12104
Kas en Kantoren	Org	12105
Rabobank Vinkeveen	Org	12106
Rabobank te Heusden	Org	12107
SP afdeling Hulst	Org	12108
Caritas	Org	12109
Oost Zeeuwsch Vlaanderen	Org	12110
ëntenraad Sociale Zekerheid Gemeente Hulst	Org	12111
Sanoma Uitgevers	Org	12112
ördinator partijbureau Partij voor de Dieren	Org	12113
auteur verkiezingsprogramma PvdD	Org	12114
Jongerencentrum De Schuit te Katwijk	Org	12115
Stichting Factor Welzijn te Katwijk	Org	12116
PTT Telecom	Org	12117
Business Development	Org	12118
Telemaat 	Org	12119
KPN	Org	12120
Orion Telematica B V	Org	12121
& chief commercial officer	Org	12122
Enertel N V	Org	12123
Worldmax N V  te Amsterdam	Org	12124
Ivo Opstelten Foundation	Org	12125
Dreamweaver B V te Breda	Org	12126
Worldmax N V	Org	12127
Stichting Ivo Opstelten	Org	12128
Gemeente Rotterdam Kralingen Crooswijk	Org	12129
BIKKER te Rotterdam	Org	12130
Dröge & Van Drimmelen te s Gravenhage	Org	12131
Consultancy Zalmhaven	Org	12132
Havenverenging Rotterdam	Org	12133
emancipatiebeleid	Org	12134
Stichting Venster op Muziek	Org	12135
Stichting Hofplein Rotterdam	Org	12136
Comité van Aanbeveling Eurogames Rotterdam 2011	Org	12137
Comité van Aanbeveling Club van 100 Rotterdam	Org	12138
Comité van Aanbeveling Stichting Vrijheid werkt	Org	12139
Gemeenteraad nl	Org	12140
Gemeenteraad van Zaanstad	Org	12141
zorg	Org	12142
GPV Jongeren Zaanstad	Org	12143
GPV Zaanstreek	Org	12144
NSA orgaan Profiel	Org	12145
Christelijke Studentenvereniging NSA te Amsterdam	Org	12146
Samuël en Thirza	Org	12147
NSA	Org	12148
Fonds de Hoop	Org	12149
Stadsregio Amsterdam	Org	12150
ère bij De Boer supermarkten	Org	12151
Hulpdienst SP	Org	12152
Gerechtelijke Diensten	Org	12153
SP Alarmlijn	Org	12154
Bureau en Beheer	Org	12155
Abva Kabo FNV 	Org	12156
SP leiding scholingsactiviteiten van de SP	Org	12157
SP Gemeenteraad van Groningen	Org	12158
Heel de Buurtproject in Tuinwijk	Org	12159
Stichting Sociaal Fonds Groningen	Org	12160
Ons Medisch Centrum te Oss	Org	12161
1998 tevens ouderen en financiën van Oss	Org	12162
Oss	Org	12163
SP regio Brabant Noordoost	Org	12164
Stichting Ons Medisch Centrum te Oss	Org	12165
IBN	Org	12166
GGD Hart voor Brabant	Org	12167
Regionale Ambulancevoorziening Brabant Midden West Noord	Org	12168
Platform Openbare Geestelijke Gezondheidszorg en Maatschappelijke Opvang Brabant Noordoost	Org	12169
Gemeenteraad Amsterdam Oud West	Org	12170
journalist	Org	12171
Stichting Philadelphia Zorg te Nunspeet	Org	12172
B&C Boer & Croon Corporate Communication	Org	12173
Nederlandse vestiging communicatiebureau Hill & Knowlton Strategies	Org	12174
NOB Nederlandse Onderwatersport Bond	Org	12175
Uithoorn	Org	12176
Pedologisch Instituut Amsterdam	Org	12177
agogische hulpverlening	Org	12178
Gemeente Amsterdam Westerpark	Org	12179
Centrale Medezeggenschapsraad Haagse Hogeschool	Org	12180
LWP Landelijke Werkgroep Politiek 	Org	12181
Isabelle D Couture in Apeldoorn ontwerpen en vervaardigen bruidscouture en avondkleding	Org	12182
Bed & Breakfast De Lyndenhof te Leeuwarden	Org	12183
en leefomgeving van Leeuwarden	Org	12184
Vereniging Vrienden van het Apeldoorns Museum CODA museum voor moderne kunst en historie	Org	12185
cultuuruur 	Org	12186
Vereniging van Eigenaren De Lyndenhof	Org	12187
Stichting Jeugdformaat	Org	12188
Stichting Stage Coach	Org	12189
Samson Kluwer	Org	12190
Noord Friesland	Org	12191
NPV Nederlandse Patiëntenvereniging	Org	12192
College van Advies Eurofractie	Org	12193
RPF kiesvereniging Zwolle	Org	12194
RPF Jongeren	Org	12195
Passion 	Org	12196
Hospice Kuria	Org	12197
Historisch Centrum Overijssel	Org	12198
Comité van Aanbeveling Stichting In de Bres	Org	12199
Comité van Aanbeveling Het Passion	Org	12200
Comité van Aanbeveling Stichting Happietaria Zwolle	Org	12201
Comité van Aanbeveling Stichting Vrienden van de Sprank	Org	12202
Comité van Aanbeveling Stichting Christen in de gezondheidszorg	Org	12203
OM	Org	12204
Guyana	Org	12205
Rechtbank te Zutphen	Org	12206
generaal Gerechtshof te Amsterdam	Org	12207
PVV Gemeenteraad van Almere	Org	12208
Zaanlander	Org	12209
Cameo Newsbites aanbieder van tekst en videonieuws	Org	12210
NRG Nederlandse Radiogroep	Org	12211
Groep Wilders PVV	Org	12212
Europese Grondwet  Nederland moet blijven	Org	12213
Stichting De Houtwerker 	Org	12214
Clinton for President 	Org	12215
Downeyside	Org	12216
Hoeksteen Live! 	Org	12217
, marketing en PR functies in de automobielbranche	Org	12218
AST Farma te Oudewater	Org	12219
Anisane 	Org	12220
Nutraceuticals Chassot Vétoquinol 	Org	12221
Cavalor 	Org	12222
TV Limburg commerciële regionale zender	Org	12223
Erasmus Makelaardij	Org	12224
BSO Origin te Maastricht	Org	12225
Moret Ernst & Young te Utrecht	Org	12226
Dienst Openbare Werken van Curaçao	Org	12227
ING Fatum Nationale Nederlanden	Org	12228
eigenaar bar restaurant Hooks Hut  Curaçao	Org	12229
Fort Waakzaamheid  Curaçao	Org	12230
en selectiebureau DPV ad interim NV Curaçao	Org	12231
IND Immigratie en Naturalisatiedienst te Rijswijk Z H	Org	12232
PVV Gemeenteraad van s Gravenhage	Org	12233
Technische Universiteit Eindhoven	Org	12234
Raadsgriffie Gemeente Deurne	Org	12235
SP afdeling Weert	Org	12236
SP regio Noord en Midden Limburg	Org	12237
SP Gemeenteraad van Weert	Org	12238
Gemeenteraad van Roosendaal	Org	12239
SP afdeling Roosendaal	Org	12240
Gereformeerde Gemeentelijke lagere school te Aagtekerke	Org	12241
ULO school MAVO school te Papendrecht	Org	12242
MAVO school te Stellendam	Org	12243
Christelijke Scholengemeenschap Walcheren  h a v o v w o	Org	12244
Gedeputeerde Staten belast met onder meer sociale zaken	Org	12245
ARJOS Noord West Walcheren	Org	12246
ARP kiesvereniging Papendrecht	Org	12247
Stichting Landschapsbeheer Zeeland te Goes	Org	12248
Koninklijk Zeeuws Genootschap der Wetenschappen	Org	12249
Stichting Zorgstroom te Middelburg	Org	12250
Scoop 	Org	12251
Stichting Zuidwester te Middelharnis	Org	12252
Stichting Protestantse Ouderenzorg Walcheren	Org	12253
ARJOS Anti Revolutionaire Jongerenorganisatie	Org	12254
München	Org	12255
Peat Marwick te Frankfurt am Main	Org	12256
Van den Biessen en Prakke te Amsterdam	Org	12257
Böhler Franken Koppe Wijngaarden te Amsterdam	Org	12258
ICCO	Org	12259
Nexus Instituut	Org	12260
Advocaten voor Advocaten	Org	12261
Koninklijke Asscher Diamant Maatschappij B V te Amsterdam	Org	12262
Het Olympisch Stadion te Amsterdam	Org	12263
Dutch Diamond Manufacturers Association	Org	12264
European Diamond Manufacturers Council	Org	12265
Geschillencommissie Vereniging Beurs voor de Diamanthandel	Org	12266
Stichting Amsterdam Diamantstad	Org	12267
Stichting Opleiding Diamantbewerkers	Org	12268
Stichting Nieuw Levenskracht Diamantbewerkers Koperen Stelen Fonds	Org	12269
Diamantcollege	Org	12270
Stichting Werkgemeenschap Orthopedagogische Zorg	Org	12271
Jumping Amsterdam	Org	12272
Amsterdamse en Buitenveldertse Montessori Scholen	Org	12273
Joods Historisch Museum	Org	12274
International Diamond Manufacturers Association	Org	12275
Japan Trade Council	Org	12276
Amsterdam Japan council	Org	12277
Japan Platform	Org	12278
Vescom Group N V te Deurne	Org	12279
SESAM Stichting Exploitatie Olympisch Stadion Amsterdam	Org	12280
International Diamond Council	Org	12281
Rotary Club Amsterdam International	Org	12282
Joure	Org	12283
Gezondheidscentrum voor Dieren Noord Nederland te Drachten	Org	12284
Herkauwersgezondheidszorg	Org	12285
Steatekomitee Frysk	Org	12286
Noordelijk Landbouwberaad	Org	12287
Friesland Bank	Org	12288
SPIL	Org	12289
LTO Vastgoed	Org	12290
BFVW Bond van Friese Vogelwachten	Org	12291
Stichting Hulp aan Papoea s in Nood  HAPIN	Org	12292
Steatekomité Frysk	Org	12293
Stichting GES Genetisch Evaluatie Stieren	Org	12294
Veepro Holland exportorganisatie Nederlands fokmateriaal	Org	12295
Diarta	Org	12296
Stichting Gezondheidszorg voor Dieren	Org	12297
AOC Friesland	Org	12298
Van Hall Larenstein	Org	12299
Tusken Skarren en Marren	Org	12300
NLTO Noordelijke Land en Tuinbouworganisatie	Org	12301
Noordelijke Landbouwberaad	Org	12302
Lionsclub	Org	12303
Indoor Friesland	Org	12304
Veepro	Org	12305
Dienstencentrum Schapen en Geitenhouderij	Org	12306
Proveto	Org	12307
Rund	Org	12308
Zuidwesthoek KNMvD	Org	12309
Diergezondheid en Kwaliteit Rundveehouderij PVE	Org	12310
Jaarcongres KNMvD	Org	12311
Post Academisch Onderwijs Diergeneeskunde PAO D	Org	12312
Ziekte Johne SGD	Org	12313
Mond en Klauwzeer KNMvD	Org	12314
Agrarische Schouw	Org	12315
NVO Nederlandse Veeverbeteringsorganisatie	Org	12316
wetenschappelijk ambtenaar Romeins recht	Org	12317
en Katholieke Universiteit Brabant thans Universiteit Tilburg	Org	12318
Europees en Internationaal Publiekrecht	Org	12319
Nederlands Tijdschrift voor Kerk en Recht	Org	12320
Opleidingscommissie	Org	12321
Commissie voor Bezwaar en Beroep	Org	12322
Advisory Council of Freedom of Religion or Belief	Org	12323
NVVR Nederlandse Vereniging voor Rechtsvergelijking	Org	12324
KASKI onderzoeksinstituut over religie en samenleving	Org	12325
Het Sormanifonds	Org	12326
Centrum voor Wetenschap en Levensbeschouwing	Org	12327
en communicatierecht	Org	12328
eigenaar adviesbureau Duthler Associates te s Gravenhage	Org	12329
First Lawyers te s Gravenhage	Org	12330
Toptech Studies Delft	Org	12331
SGOA Stichting Geschillenoplossing Automatisering	Org	12332
ICT en recht	Org	12333
universitair docent	Org	12334
NLIP branchevereniging voor internetaanbieders	Org	12335
Meldpunt Discriminatie Amsterdam	Org	12336
Meyers Instituut	Org	12337
de Facultatieve Groep 	Org	12338
ördinator solidariteitsfonds XminY	Org	12339
FNV Mondiaal	Org	12340
Stichting Alert	Org	12341
ördinator Comité tegen de Noord Zuidlijn	Org	12342
Stichting Release Haarlem	Org	12343
Stichting Straatjournaal	Org	12344
Fonds Nederlands Sociaal Forum NSF	Org	12345
ördinatiegroep Nederlands Sociaal Forum NSF	Org	12346
Comité Grondwet Nee	Org	12347
ATTAC Nederland	Org	12348
FNV commissie kwartiermaker 	Org	12349
Gewestelijk Arbeidsbureau te Amsterdam	Org	12350
Gewestelijk Arbeidsbureau Zaanstreek	Org	12351
Regionale Arbeidsvoorziening Kennemerland	Org	12352
Centra Vakopleiding van Arbeidsvoorziening	Org	12353
Gedeputeerde Staten belast met openluchtrecreatie	Org	12354
Stichting Gemaal Velserbroek	Org	12355
Stichting Regenboog Inloophuizen te Amsterdam	Org	12356
PCOB Protestants Christelijke Ouderenbond 	Org	12357
NPTN Netwerk Palliatieve zorg voor Terminale patiënten Nederland	Org	12358
Stuurgroep Haarlemmermeer Groen	Org	12359
Stichting Mainport en Groen	Org	12360
N V Afvalzorg Holding Noord Holland	Org	12361
Stuurgroep Blijf van mijn lijf huizen Noord Holland	Org	12362
MHIR bemiddeling van personeel in de Rotterdamse haven	Org	12363
öperatieve vereniging recreatiepark Giethmenseveld	Org	12364
Krekel	Org	12365
Bierman te Geldermalsen	Org	12366
NBW	Org	12367
NS Utrecht	Org	12368
Stichting Maatschappelijke Dienstverlening Bommelerwaard te Zaltbommel	Org	12369
Geldermalsen	Org	12370
Voets & Van der Plas te Druten	Org	12371
Rabobank Geldermalsen en Omstreken	Org	12372
Klachtencommissie CIZ Gouda	Org	12373
Waterschap Rivierenland te Tiel	Org	12374
Klachtencommissie CIZ regio Zuid West voorheen CIZ Haaglanden	Org	12375
Studiefonds Plantage	Org	12376
Kamer van Koophandel Rivierenland	Org	12377
Wetswinkel Utrecht	Org	12378
raadslid commissie ruimtelijke ordening	Org	12379
Patiëntenklachten Beatrix Ziekenhuis later Commissie behandeling cliëntklachten Stichting Zorgvoorzieningen Gorinchem	Org	12380
Afvalverwijdering Rivierenland	Org	12381
VNG commissie rechtspositie wethouders en raadsleden	Org	12382
Landinrichtingscommissie Lingegebied	Org	12383
Stichting Zorgcentra Betuwe te Culemborg	Org	12384
Unie van Vrijwilligers Geldermalsen	Org	12385
Bosnië Hercegovina	Org	12386
Commissie cliëntenklachten RIO Ketenzorg te Gorinchem	Org	12387
Kosovo	Org	12388
Commissie Bezwaar en Beroepschriften	Org	12389
Guatamala	Org	12390
Georgië	Org	12391
Sudan	Org	12392
Rotary Geldermalsen Waalkant	Org	12393
assistent Rijksuniversiteit Groningen	Org	12394
Mannheim	Org	12395
Eemeroord  instelling voor gehandicaptenzorg te Baarn	Org	12396
Inspectie voor de Volksgezondheid	Org	12397
geriatrie en de zwakzinnigenzorg	Org	12398
Revista de la Asociacion Espanola de Neuropsiquiatria	Org	12399
ZoN Mw programmacommissie risicogedrag en afhankelijkheid verslaving II	Org	12400
NPCG Nationaal Pannel Chronische Ziekten en Gehandicapten te Utrecht	Org	12401
International Expert Committee	Org	12402
Gehandicaptenzorgprijs VGN te Utrecht	Org	12403
ZINN tot 1 januari 2010 Gooregt  te Haren	Org	12404
Stuurgroep Speerpunt Sociale Uitsluiting en Dakloosheid 	Org	12405
Stuurgroep Speerpunt Huiselijk Geweld 	Org	12406
Klankbordgroep Cohortstudie daklozen in de G4	Org	12407
Begeleidingscommissie Onderzoek Effect Huisverbod in Groningen	Org	12408
Spanje en ontwikkelingslanden in het kader van de WHO en PUM	Org	12409
Commissie van Toezicht TBS Dr S Mesdagkliniek te Groningen	Org	12410
Tijdschrift Sociale Gezondheidszorg	Org	12411
Maandblad Geestelijke Volksgezondheid	Org	12412
RIGG Groningen	Org	12413
Prof Heymansstichting te Groningen	Org	12414
Fonds Psychische Gezondheid te Utrecht	Org	12415
NVZD	Org	12416
Stichting Schizofrenie Nederland	Org	12417
ZMLK school Kindervreugd te Baarn	Org	12418
Stichting ROZ t Gooi en Vechtstreek	Org	12419
NWO programmacommissie Kwaliteit van Zorgonderzoek	Org	12420
RGO Adviescommissie Onderzoek GGZ te s Gravenhage	Org	12421
Adviescommissie Gezondheidsraad	Org	12422
Commissie Cliëntenparticaptie Multidisciplinaire Richtlijnontwikkeling GGZ te Utrecht	Org	12423
Adviescommissie Fonds Psychische Gezondheid Utrecht	Org	12424
Adviescommissie Dienstbetoon De Open Ankh te Soesterberg	Org	12425
s Heeren Loo	Org	12426
Adviescommissie Stichting tot steun VCVGZ te Bennekom	Org	12427
Nieuwenoordprijs	Org	12428
Begeleidingscommissie Drugs Informatie en Monitoring Systeem	Org	12429
Dwang en Drang I en II van GGZn	Org	12430
Erkenningscommissie Gedragsinterventie Justitie	Org	12431
ZonMw programma Kiezen in Zorg	Org	12432
Commissie Blijvende Aanpak Huiselijk Geweld in afhankelijkheidsrelaties in de provincie Groningen	Org	12433
NVTZ Nederlandse Vereniging van Toezichthouders in Zorginstellingen	Org	12434
Nederlandse Sociologische Vereniging	Org	12435
Nederlandse Vereniging van Psychiatrie	Org	12436
Soroptimist International	Org	12437
Gemeenteraad van Teteringen	Org	12438
ën van Teteringen	Org	12439
Burgemeester van Oosterhout	Org	12440
Burgemeester van Lochem	Org	12441
N V  Intergas	Org	12442
Provinciale Adviesraad Welzijn	Org	12443
Provinciaal Opbouworgaan Noord Brabant	Org	12444
Stichting Brabants Historisch Documentatiecentrum	Org	12445
Stichting Basiseducatie Breda e o	Org	12446
Sociaal Cultureel Centrum Breda	Org	12447
Stichting Expertise Centrum	Org	12448
Havenschap Moerdijk	Org	12449
N V Essent	Org	12450
N V PNEM Mega	Org	12451
EPZ Elektriciteitsproducent Zeeland	Org	12452
Brabantse Ontwikkelings Maatschappij	Org	12453
N V Eindhoven Airport	Org	12454
Amphia Ziekenhuis Breda	Org	12455
TOP Toeristisch Ondernemers Platform Brabant	Org	12456
Adviesraad	Org	12457
Districtelijke Driehoek Oosterhout	Org	12458
Vrijetijdshuis Brabant	Org	12459
Tender Jeugdzorg	Org	12460
Attero	Org	12461
Rfv Raad voor Financiële Verhoudingen	Org	12462
Bevolkingsonderzoek Borstkanker Zuid te s Hertogenbosch	Org	12463
Krachtig Brabant	Org	12464
Gedeputeerde Staten van Noord Brabant belast met ruimtelijke ordening	Org	12465
Gedeputeerde Staten van Noord Brabant belast met verkeer	Org	12466
BMC advies management te Amersfoort	Org	12467
Burgemeester van Aalburg	Org	12468
Connekt te Delft	Org	12469
Protestantse kerk te Engelen	Org	12470
Exodus Nederland	Org	12471
Openbare scholengemeenschap Dalton te Voorburg Leidschendam	Org	12472
National Democratic Institute for International Affairs	Org	12473
en TIAS Tilburgs Instituut voor Academische Studies	Org	12474
1996	Org	12475
kerkvoogd Protestantse kerkgemeenschap te s Hertogenbosch	Org	12476
Commissie Anders betalen voor mobiliteit  commissie Nouwen	Org	12477
Commissie Verkeersinformatie commissie Laan	Org	12478
Korps Mariniers	Org	12479
3th commandobrigade	Org	12480
Korps Mariniers te Rotterdam	Org	12481
generaal van de VN en militaire afdeling	Org	12482
TNO te s Gravenhage	Org	12483
Nederlands Genootschap voor Internationale Betrekkingen Clingendael	Org	12484
Land Component Commander en Maritime Component Commandor NAVO	Org	12485
HCCS The Hague Centre for Strategic Studies	Org	12486
SCD 	Org	12487
E semble	Org	12488
International Security Experimentation & Transformation Institute	Org	12489
SP jongerenorganisatie ROOD	Org	12490
SP afdeling Leeuwarden	Org	12491
Academie voor Kleurrijk Leiderschap	Org	12492
Littenseradiel	Org	12493
Keer het Tij 	Org	12494
Comité van Aanbeveling Stichting Edukans	Org	12495
RVU Televisie	Org	12496
Radio Stad Amsterdam en Radio Noord Holland	Org	12497
Veronica Radio	Org	12498
NOS Radio	Org	12499
RTL Nieuws	Org	12500
CBS Centraal Bureau voor de Statistiek	Org	12501
FORUM	Org	12502
Maatschappelijke	Org	12503
Taskforce Overvallen	Org	12504
Leden van de Raad voor Cultuur	Org	12505
Rotterdams Dunya Festival	Org	12506
Rotterdam Culturele Hoofdstad van Europa	Org	12507
