Source	Target	date_in	date_out	rubriek
15488	909	1984-01-11	1987-01-10	3520.0
15989	909			3520.0
16367	909	1968-01-01	1969-01-01	3611.0
15488	917	1994-01-01	2016-01-27	3611.0
15788	917	2015-01-07	2016-01-27	3500.0
15898	917	2011-01-12	2016-01-27	3611.0
15976	917	2017-01-06	2016-01-27	3610.0
15995	917	2010-01-01	2013-01-01	3611.0
16017	917	2011-01-01	2014-01-03	3500.0
16134	917	1982-01-01	1984-01-01	3500.0
15488	918	1994-01-01	2015-01-01	3611.0
15896	918	2016-01-05	2016-01-27	3610.0
15488	921	1999-01-03	2016-01-27	3611.0
16123	921			3611.0
15489	931	1966-01-01	2016-01-27	3500.0
15489	931			3500.0
15489	933	1974-01-01	1977-01-01	3611.0
15867	933			3611.0
15489	935			3611.0
15512	935	2019-01-01	2016-01-27	3610.0
15489	946	1993-01-06	1994-01-03	3611.0
15534	946	1977-01-01	1982-01-01	3500.0
15966	946	1973-01-09	1978-01-03	3500.0
15490	953	1957-01-01	1960-01-01	3500.0
15490	954	1960-01-01	1964-01-01	3500.0
15538	954			3500.0
15490	955	1964-01-01	1966-01-01	3500.0
15880	955	1976-01-01	1978-01-01	3500.0
15490	956	1966-01-01	1971-01-01	3500.0
15490	957	1971-01-01	1974-01-01	3500.0
15490	958	1989-05-15	1994-11-15	3500.0
15490	959			3520.0
15592	959	1993-01-01	1997-01-01	3520.0
15490	960			3520.0
15592	960	1999-01-01	2016-01-27	3520.0
15592	960	2010-01-01	2015-01-05	3520.0
15592	960	1999-01-01	2019-01-01	3611.0
15592	960			3910.0
15816	960	1991-01-03	1994-01-09	3520.0
15816	960	1996-06-06	1999-01-01	3520.0
15904	960	1987-01-07	2016-01-27	3520.0
15490	961			3520.0
15490	962			3610.0
16019	962			3611.0
15490	963	1955-01-01	1957-01-01	3611.0
15583	963			3611.0
15892	963	1967-01-01	1972-01-01	3611.0
16235	963	1980-01-01	2016-01-27	3611.0
15490	964			3611.0
15490	965			3611.0
15490	966			3611.0
15789	966			3611.0
15490	967			3611.0
15490	968			3611.0
15490	969			3611.0
15490	970	1995-01-01	2016-01-27	3611.0
15490	971	1995-01-10	2013-01-01	3611.0
15495	971	1978-01-01	1982-01-01	3611.0
15490	972			3611.0
15649	972	2016-01-04	2016-01-27	3610.0
15753	972	1999-01-06	2016-01-27	3611.0
15811	972	2010-01-05	2016-01-27	3610.0
15814	972	1994-01-01	2016-01-27	3611.0
15898	972	1995-01-03	2016-01-27	3611.0
15917	972	2010-01-05	2016-01-27	3610.0
15917	972	2016-01-06	2010-01-05	3611.0
16330	972			3500.0
15490	973			3611.0
15490	974			3611.0
15490	975			3611.0
15490	976			3611.0
15490	977			3900.0
15491	978	1955-01-01	1958-01-05	3500.0
15491	979	1958-01-05	1968-01-09	3500.0
15491	980	1968-01-09	1977-08-06	3500.0
15491	981	1970-02-01	1978-01-01	3500.0
15951	981	1970-03-09	1974-01-09	3500.0
15491	982	1995-01-09	1997-01-01	3500.0
15491	983	1997-01-01	1999-01-01	3500.0
15491	984	1999-01-01	2010-01-04	3500.0
15491	985	2012-01-01	2016-01-01	3500.0
15491	986			3520.0
15491	987			3520.0
15648	987	1972-03-06	1977-11-19	3520.0
15895	987	1977-01-01	1978-01-01	3520.0
15895	987	1978-04-15	1980-10-05	3520.0
15900	987	1970-01-01	1974-01-01	3520.0
15908	987	1977-11-19	1980-11-10	3520.0
15491	988			3520.0
15900	988	1966-01-01	1974-01-01	3520.0
15491	989	1955-01-01	1961-01-01	3611.0
15491	990			3611.0
15491	991			3611.0
15491	992			3611.0
15491	993			3611.0
15491	994	1982-01-12	1993-02-28	3611.0
15876	994	2010-06-10	2018-01-04	3611.0
16039	994	2018-03-31	2016-01-27	3610.0
15491	995	1982-01-12	2016-01-27	3611.0
15491	996	1982-01-12	1993-01-03	3611.0
15491	997	1982-01-12	2016-01-27	3611.0
15491	998	1984-01-10	2016-01-27	3611.0
15491	999	1986-01-10	2016-01-27	3611.0
15491	1000	1989-01-01	2016-01-27	3611.0
15491	1001	1989-01-04	2016-01-27	3611.0
15491	1002	1989-01-04	2016-01-27	3611.0
15491	1003	1989-01-04	2016-01-27	3611.0
15491	1004	1990-01-01	2016-01-27	3611.0
15491	1005	1990-01-01	2011-01-06	3611.0
15491	1005	2011-01-06	2016-01-27	3611.0
15491	1006	1990-01-01	2011-01-03	3611.0
15491	1007	1990-01-01	2016-01-27	3611.0
15491	1008	1990-01-01	1997-01-01	3611.0
15491	1009	1991-01-01	2016-01-27	3611.0
15491	1010	1991-01-01	2016-01-27	3611.0
15491	1011	1990-01-01	2016-01-27	3611.0
15491	1012			3611.0
15491	1013	1991-01-01	2016-01-27	3611.0
15491	1014	1991-01-03	2016-01-27	3611.0
15491	1015	1991-01-03	1997-01-01	3611.0
15491	1016	1991-01-03	2016-01-27	3611.0
15491	1017	1991-01-03	1995-01-01	3611.0
15491	1018	1992-01-10	2011-01-09	3611.0
15491	1019	1993-01-06	2016-01-27	3611.0
15491	1020	1994-01-08	2016-01-27	3611.0
15491	1021	1994-01-08	1997-01-01	3611.0
15491	1022	1994-01-12	2016-01-27	3611.0
15491	1023	1995-01-01	2016-01-27	3611.0
15491	1024	1995-01-01	2016-01-27	3611.0
15491	1025	1995-01-01	2016-01-27	3611.0
15491	1026	1995-01-01	2016-01-27	3611.0
15491	1027	1995-01-01	2016-01-27	3611.0
15491	1028	1995-01-01	2011-01-01	3611.0
15491	1029			3611.0
15491	1030	1996-01-01	2016-01-27	3611.0
15491	1031	1996-01-01	2016-01-27	3611.0
15491	1032	1996-01-05	2013-01-01	3611.0
15491	1033	1996-12-31	2016-01-27	3611.0
15491	1034	1998-01-01	2016-01-27	3611.0
15491	1035	1998-01-01	2016-01-27	3611.0
15491	1036	1998-01-01	2011-01-07	3611.0
15491	1037	1998-01-01	2016-01-27	3611.0
15491	1038			3611.0
15491	1039	1999-01-01	2016-01-27	3611.0
15491	1040	2010-01-06	2014-01-01	3611.0
15491	1041	2011-01-09	2013-01-01	3611.0
15491	1042	2010-01-07	2016-01-27	3611.0
15491	1043	2010-01-07	2016-01-27	3611.0
15491	1044	2011-01-11	2016-01-27	3611.0
15491	1045	2013-01-04	2016-01-01	3611.0
15491	1046	2012-01-01	2016-01-27	3611.0
15491	1047			3910.0
15491	1048			3910.0
15491	1049	1992-02-28	2016-01-27	3910.0
15492	1050	1972-01-08	1976-01-01	3500.0
15563	1050			3610.0
15873	1050			3611.0
16365	1050			3520.0
15492	1051	1974-03-09	1978-05-09	3500.0
15493	1051	1970-01-09	1982-01-09	3500.0
15672	1051	1998-04-14	2012-05-23	3500.0
15800	1051	1990-01-05	1994-12-04	3500.0
16300	1051	1982-01-04	1989-01-12	3500.0
16330	1051	2016-03-16	2014-09-07	3500.0
15492	1052	1990-09-16	1994-04-25	3500.0
15574	1052	1994-04-25	1994-08-16	3500.0
15492	1053	2013-01-07	2011-09-02	3500.0
15492	1054			3610.0
15492	1054			3611.0
16333	1054	2010-01-03	2011-01-11	3500.0
15492	1055	2012-01-11	2016-01-27	3610.0
15492	1056	2018-01-04	2016-01-27	3610.0
15492	1056	2018-01-04	2016-01-27	3611.0
15569	1056	1986-09-16	1987-10-13	3611.0
15569	1056	1987-10-13	2016-01-27	3611.0
15492	1057			3610.0
15492	1058			3610.0
15492	1059			3610.0
15492	1060	2011-02-15	2016-01-27	3610.0
15492	1061	2011-01-03	2016-01-27	3610.0
15492	1062	2012-01-01	2016-01-27	3610.0
15492	1063	2013-01-06	2016-01-27	3610.0
15492	1064			3610.0
15492	1064			3611.0
15492	1065			3610.0
15570	1065	2014-01-03	2011-03-23	3611.0
15854	1065			3610.0
15492	1066	1974-01-09	1977-01-10	3611.0
15492	1067	1975-01-01	1978-01-01	3611.0
16365	1067	1982-01-01	1985-01-01	3611.0
15492	1068	1983-01-11	1985-01-02	3611.0
15492	1069	1983-01-11	2016-01-27	3611.0
15492	1070	1985-01-02	1986-01-01	3611.0
15492	1071	1986-01-10	1990-01-01	3611.0
15492	1072	1987-01-01	1997-01-01	3611.0
15492	1073	1987-01-01	1996-01-01	3611.0
15492	1074	1991-01-01	1994-01-01	3611.0
15492	1075	1991-01-01	2016-01-27	3611.0
15492	1076	1991-02-15	2016-01-27	3611.0
15492	1077	1991-01-01	1998-01-01	3611.0
15492	1078	1991-01-01	1998-01-01	3611.0
15492	1079	1991-01-12	1994-01-07	3611.0
15492	1080	1992-01-01	1994-03-11	3611.0
15492	1081	1992-01-01	1994-01-01	3611.0
15492	1082	1992-03-15	1993-01-01	3611.0
15492	1082	1993-01-01	1994-01-01	3611.0
15492	1083	1993-01-01	1994-01-01	3611.0
15492	1084	1994-01-10	1995-01-06	3611.0
15492	1085	1994-01-01	2016-01-27	3611.0
15492	1086	1995-01-01	1997-01-01	3611.0
15492	1087	1995-01-10	1998-01-01	3611.0
15492	1088	1995-01-10	1998-01-01	3611.0
15492	1089			3611.0
15492	1090			3611.0
15492	1091	1995-01-01	1998-01-01	3611.0
15492	1092	1994-01-06	1998-01-08	3611.0
15492	1093	1997-01-30	1998-01-01	3611.0
15492	1094	1997-01-01	1998-01-01	3611.0
15492	1095	1997-01-01	1998-01-01	3611.0
15492	1096			3611.0
15492	1097			3611.0
15492	1098			3611.0
15492	1099	2013-01-07	2016-01-27	3611.0
15492	1100			3611.0
15619	1100	2010-01-01	2012-01-01	3611.0
15688	1100	1996-01-01	1998-01-01	3611.0
15733	1100			3611.0
15805	1100	1990-01-01	1995-01-01	3611.0
15846	1100			3611.0
15884	1100			3611.0
15950	1100			3611.0
15965	1100	1989-01-01	2016-01-27	3611.0
16132	1100			3611.0
16340	1100			3611.0
15492	1101			3611.0
15579	1101			3611.0
15586	1101	1990-08-25	1999-01-07	3611.0
15884	1101	1973-05-24	1985-11-09	3611.0
15918	1101			3610.0
15950	1101	1986-01-09	1992-01-09	3611.0
15492	1102			3611.0
15492	1103			3611.0
15492	1104			3611.0
15492	1105			3611.0
16074	1105			3500.0
15492	1106			3611.0
16181	1106	1994-01-01	1997-01-01	3500.0
15492	1107			3611.0
15492	1108			3611.0
15872	1108	2012-01-11	2016-01-27	3611.0
15492	1109			3611.0
15492	1110	2013-01-01	2018-01-06	3611.0
16134	1110			3611.0
16134	1110	2018-01-01	2016-01-27	3611.0
15492	1111			3611.0
15492	1112			3611.0
15492	1113	2014-01-01	2015-01-01	3611.0
15492	1114	2014-01-01	2018-01-10	3611.0
15492	1115	2014-02-21	2016-01-03	3611.0
15582	1115	2014-01-02	2016-01-03	3611.0
15835	1115	2014-02-21	2016-01-03	3611.0
15858	1115	2014-02-21	2016-01-03	3611.0
15898	1115	2014-02-21	2016-01-03	3611.0
15905	1115	2014-02-21	2016-01-03	3611.0
15492	1116	2014-01-03	2015-01-03	3611.0
15492	1117	2015-01-01	2016-01-01	3611.0
15492	1118			3611.0
15492	1119	2016-01-07	2012-04-19	3611.0
15492	1120	2016-01-07	2016-01-09	3611.0
15492	1121	2016-01-07	2013-01-06	3611.0
15492	1122	2016-01-12	2012-01-01	3611.0
15492	1123	2016-12-19	2017-04-17	3611.0
15492	1124	2017-01-01	2019-01-05	3611.0
15492	1125	2017-01-05	2019-01-12	3611.0
15492	1126	2017-01-01	2019-01-12	3611.0
15492	1127	2018-01-07	2013-01-07	3611.0
16070	1127			3611.0
16345	1127	2019-01-08	2015-01-06	3611.0
15492	1128	2017-01-11	2011-01-07	3611.0
15492	1129			3611.0
15492	1130			3611.0
15492	1131			3611.0
15492	1132	2010-01-01	2016-01-27	3611.0
15852	1132			3610.0
15852	1132	2014-01-11	2016-01-27	3611.0
15492	1133	2011-01-03	2015-01-03	3611.0
15492	1134	2011-01-07	2012-01-01	3611.0
16374	1134	2019-01-04	2010-01-10	3611.0
15492	1135	2011-01-01	2012-01-12	3611.0
15492	1136			3611.0
15492	1137			3900.0
15492	1138			3910.0
15495	1138			3910.0
15492	1139	2012-01-01	2016-01-27	3910.0
15493	1141	1959-01-01	1964-01-01	3500.0
15493	1141			3611.0
15527	1141	1978-01-01	1982-01-01	3500.0
15530	1141	1989-01-09	1994-01-08	3500.0
15532	1141			3611.0
15564	1141	1992-01-09	2016-01-27	3500.0
15730	1141	1994-01-10	1995-01-05	3500.0
15750	1141	1981-01-01	1985-01-01	3500.0
15800	1141	1981-01-01	1988-01-01	3500.0
15826	1141	1968-01-10	1972-01-01	3500.0
15870	1141	1970-01-01	1973-01-01	3500.0
15898	1141	1990-01-05	1990-01-09	3611.0
16037	1141			3500.0
16037	1141			3611.0
16234	1141	1991-01-09	1996-01-03	3500.0
15494	1155	1973-01-01	1977-01-01	3500.0
15494	1156	1977-01-01	1977-01-06	3500.0
15494	1157	1989-01-01	1999-01-01	3520.0
15494	1157	1999-01-01	2015-01-01	3520.0
15494	1158			3520.0
15494	1159	1991-01-02	2016-01-27	3610.0
15494	1160	1996-01-04	2016-01-27	3610.0
15494	1161			3610.0
15494	1162	1989-01-04	2016-01-27	3610.0
15494	1163			3610.0
15872	1163	2012-01-05	2016-01-27	3610.0
15494	1164	2014-01-01	2016-01-27	3610.0
15494	1165			3610.0
15494	1166			3610.0
15494	1167			3610.0
15494	1168	2014-01-05	2016-01-27	3610.0
15494	1169			3610.0
15494	1170			3611.0
15494	1171			3611.0
15494	1172	1977-01-01	1986-01-07	3611.0
15494	1172	1988-01-01	1999-01-01	3611.0
15494	1173			3611.0
15625	1173	1989-01-01	1992-01-01	3611.0
15625	1173	1992-01-01	2012-01-01	3611.0
15494	1174	1989-01-04	1992-01-03	3611.0
15494	1175	1990-01-01	2016-01-27	3611.0
15494	1176	1992-01-03	2016-01-27	3611.0
15494	1177	1992-01-03	2016-01-27	3611.0
15494	1178			3611.0
15494	1179			3611.0
15494	1180	1994-01-10	2016-01-27	3611.0
15494	1181	1996-01-04	2011-01-07	3611.0
15494	1182			3611.0
15494	1183			3611.0
15927	1183	2014-01-01	2010-01-10	3611.0
15494	1184			3611.0
15494	1185			3611.0
15494	1186			3611.0
15494	1187			3611.0
15494	1188			3611.0
15494	1189			3611.0
16259	1189			3611.0
15494	1190			3611.0
15494	1191			3611.0
15494	1192			3611.0
15494	1193			3611.0
15494	1194			3611.0
15494	1195			3611.0
15494	1196			3611.0
15494	1197			3611.0
15494	1198			3611.0
15494	1199			3611.0
15494	1200			3900.0
15494	1201			3900.0
15916	1201	1991-01-01	2016-01-27	3611.0
15494	1202			3900.0
15958	1202			3611.0
15494	1203			3900.0
15494	1204			3900.0
15494	1205	1995-01-03	2016-01-27	3910.0
15494	1206			3910.0
15494	1207			3910.0
15494	1208			3910.0
15494	1209			3910.0
15494	1210			3910.0
15604	1210	2014-01-01	2019-01-01	3611.0
15666	1210	1991-01-01	1995-01-01	3611.0
15817	1210	2019-01-11	2016-01-27	3610.0
15856	1210			3611.0
15495	1211			3500.0
15495	1212			3500.0
15495	1213			3500.0
15495	1214	2013-11-18	2010-05-18	3500.0
15495	1214	2010-05-18	2016-01-27	3910.0
15495	1215	2011-01-01	2016-01-27	3500.0
15495	1216	2011-01-03	2016-01-27	3610.0
15495	1217			3610.0
15495	1218	2016-01-05	2016-01-27	3610.0
15495	1219	2019-01-09	2016-01-27	3610.0
15555	1219	2019-01-09	2010-01-01	3611.0
15829	1219	2019-01-09	2010-01-03	3611.0
15852	1219			3611.0
16127	1219	2019-01-09	2016-01-27	3610.0
16316	1219			3611.0
16374	1219	2019-01-09	2010-01-10	3611.0
15495	1220	2010-01-05	2016-01-27	3610.0
15495	1221			3610.0
15495	1222			3610.0
15495	1223			3610.0
15495	1224			3610.0
15495	1225			3611.0
15495	1226			3611.0
15495	1227	1976-01-01	1982-01-01	3611.0
15495	1227	1983-01-11	1993-01-01	3611.0
15495	1228			3611.0
15495	1229			3611.0
15495	1230	1983-01-01	1986-01-01	3611.0
15495	1231	1983-01-01	1990-01-01	3611.0
15495	1232	1989-01-04	1990-01-01	3611.0
15495	1233	1990-01-01	1993-01-01	3611.0
15495	1234	1990-01-01	1993-01-01	3611.0
15495	1235	1991-01-01	1994-01-01	3611.0
15495	1236	1993-01-01	1994-01-01	3611.0
15495	1237	1993-01-01	1994-01-01	3611.0
15495	1238	1998-01-01	2016-01-27	3611.0
15495	1239	1998-01-11	2013-01-11	3611.0
15495	1240	1998-01-11	2016-01-27	3611.0
15495	1241	1999-01-01	2016-01-27	3611.0
15495	1242			3611.0
15495	1243	2010-01-01	2016-01-27	3611.0
15495	1244	2010-01-01	2016-01-27	3611.0
15495	1245	2010-01-01	2016-01-27	3611.0
15495	1246	2011-01-03	2016-01-27	3611.0
15495	1247	2011-01-03	2016-01-27	3611.0
15495	1248	2011-01-03	2016-01-27	3611.0
15495	1249	2011-01-03	2016-01-27	3611.0
15495	1250			3611.0
15495	1251			3611.0
15495	1252			3611.0
15495	1253			3611.0
15495	1254			3611.0
15495	1255	2014-01-07	2016-01-27	3611.0
15495	1256	2014-01-10	2016-01-27	3611.0
15506	1256	2014-01-10	2016-01-01	3611.0
16374	1256	2014-01-10	2016-01-27	3611.0
15495	1257			3611.0
15495	1258			3900.0
15495	1259	1954-01-01	2016-01-27	3900.0
15495	1260			3910.0
15495	1261			3910.0
15495	1262	1986-01-10	1989-01-01	3910.0
15495	1263	1986-01-10	1989-01-01	3910.0
15495	1264	1986-01-10	1989-01-01	3910.0
15495	1265	1986-01-10	1989-01-01	3910.0
15495	1266	1986-01-10	2016-01-27	3910.0
15495	1267	1986-01-10	2016-01-27	3910.0
15495	1268	1986-01-10	1989-01-01	3910.0
15495	1269	1986-01-10	2016-01-27	3910.0
15495	1270	1986-01-10	1989-01-01	3910.0
15495	1271	1986-01-10	1989-01-01	3910.0
15496	1275	1972-01-01	1975-01-01	3611.0
15714	1275	1980-01-01	1982-01-01	3611.0
15854	1275			3611.0
15947	1275	1975-01-01	1981-01-01	3611.0
15960	1275	1982-01-01	1986-01-01	3611.0
15960	1275	1986-01-01	1990-01-01	3611.0
15978	1275	1991-01-01	1995-01-01	3611.0
16050	1275	1991-01-01	1992-01-01	3611.0
16129	1275	1992-01-01	1994-01-04	3500.0
16302	1275	2019-01-03	2012-01-09	3500.0
15496	1282	1988-01-02	1992-01-08	3611.0
15503	1282	1988-01-02	1990-01-01	3611.0
15535	1282	1994-01-01	1995-01-01	3500.0
15770	1282	1988-01-02	2016-01-27	3611.0
15496	1283	1988-01-01	1990-01-01	3611.0
15835	1283	2011-01-06	2013-01-06	3611.0
15856	1283	2015-01-01	2016-01-27	3610.0
15497	1288	1967-01-01	1977-01-01	3500.0
15497	1289	1970-01-09	1977-01-06	3500.0
15497	1290	1994-01-09	2010-01-09	3500.0
15497	1291	2010-01-09	2015-01-09	3500.0
15497	1292			3611.0
15497	1293			3611.0
15497	1294	1983-01-11	1984-01-11	3611.0
15497	1295	1984-01-11	1991-01-03	3611.0
15497	1296	1989-01-04	1993-01-03	3611.0
15497	1297	1989-01-04	1991-01-03	3611.0
15697	1297	2016-01-04	2016-01-27	3610.0
15811	1297	2017-01-01	2016-01-27	3610.0
15497	1298	1997-01-10	2016-01-27	3611.0
15497	1299	2012-10-01	2015-04-14	3611.0
15497	1300			3611.0
15497	1301			3611.0
15497	1302			3611.0
15497	1303			3611.0
15497	1304			3611.0
15497	1305	2015-01-05	2018-07-05	3611.0
15497	1306			3900.0
15497	1307	1986-01-10	1991-01-03	3910.0
15497	1308	1989-01-04	1991-01-03	3910.0
15498	1311	1984-01-08	1998-01-07	3500.0
15646	1311	2011-01-01	2012-01-01	3500.0
16168	1311			3610.0
15498	1313	1969-01-10	1970-01-10	3611.0
15498	1313	1970-01-10	1973-01-10	3611.0
15498	1315	1972-01-05	1974-01-04	3611.0
15772	1315	1982-01-01	1985-01-01	3611.0
15817	1315			3611.0
15940	1315			3611.0
15498	1317	1982-03-16	1984-01-01	3611.0
15498	1317	1998-01-07	2011-01-08	3611.0
15499	1318			3500.0
15499	1319			3500.0
15499	1320	1983-01-08	1984-01-06	3500.0
15499	1321	1984-01-01	1999-01-09	3500.0
15740	1321	2013-01-01	2016-01-27	3610.0
16360	1321	2010-01-06	2014-01-01	3611.0
15499	1322	1984-01-01	2016-01-27	3500.0
15499	1323	1994-12-04	2016-03-16	3500.0
15499	1324	2011-01-06	2012-01-04	3500.0
15644	1324	2014-07-05	2016-01-27	3500.0
15499	1325	1994-01-04	2016-01-03	3520.0
15499	1326	1999-01-04	2012-05-25	3520.0
15622	1326	2002-05-23	2003-01-29	-9
15635	1326	2002-05-23	2003-01-29	-9
15656	1326			3520.0
15499	1328	1969-01-01	1973-01-01	3611.0
15499	1329	1975-01-01	1980-01-01	3611.0
15499	1330			3611.0
15635	1330	2019-01-06	2010-01-10	3611.0
15500	1331	1955-01-30	1965-01-11	3500.0
15500	1332	1965-01-11	1970-01-09	3500.0
15500	1333	1970-01-09	1977-12-19	3500.0
15500	1334	1982-01-09	1986-01-01	3500.0
15500	1335	1972-01-01	1972-01-01	3520.0
15500	1336	1975-01-01	1975-01-01	3520.0
15500	1337			3611.0
15500	1338			3611.0
15500	1339			3611.0
15500	1340			3611.0
15500	1341			3611.0
15500	1342			3611.0
15500	1343			3611.0
15552	1343			3611.0
15500	1344			3611.0
15500	1345			3611.0
15500	1346			3611.0
15500	1347			3611.0
15500	1348			3611.0
15500	1349			3611.0
15500	1350			3611.0
15500	1351			3611.0
15500	1352			3611.0
15500	1353			3611.0
15500	1354			3611.0
15500	1355	1971-01-01	1975-01-01	3611.0
15500	1356	1971-01-01	1974-01-01	3611.0
15500	1357			3611.0
15500	1358			3611.0
15500	1359			3611.0
15500	1360			3611.0
15500	1361			3611.0
15500	1362	1973-01-01	1976-01-01	3611.0
15500	1363			3611.0
15500	1364			3611.0
15500	1365	1982-01-01	1986-01-01	3611.0
15500	1366	1982-01-01	1986-01-01	3611.0
15500	1367	1983-01-01	1998-01-01	3611.0
15500	1368	1985-01-01	1993-01-05	3611.0
15500	1369	1985-01-05	1991-01-05	3611.0
15704	1369	2018-01-04	2016-01-27	3611.0
15500	1370	1986-01-01	1994-01-01	3611.0
15500	1371	1986-01-01	1992-01-01	3611.0
15500	1372	1987-01-01	1995-01-01	3611.0
15500	1373	1990-01-01	1995-01-01	3611.0
15500	1374	1990-01-03	1994-01-09	3611.0
15500	1375	1993-01-09	1996-01-01	3611.0
15500	1376	1994-01-01	1998-01-01	3611.0
15500	1377			3611.0
15500	1378	1999-01-06	2011-01-01	3611.0
15500	1379	1996-01-04	2010-01-01	3611.0
15865	1379	2011-01-01	2014-01-01	3611.0
15500	1380	1995-01-31	1998-01-01	3611.0
15500	1381			3611.0
15500	1382			3611.0
15500	1383			3611.0
15500	1384			3611.0
15500	1385			3611.0
15501	1386	1967-01-01	1968-01-01	3500.0
15501	1387	1974-01-01	1978-01-01	3500.0
15501	1388	2011-01-04	2015-01-05	3500.0
15502	1395	1970-01-09	1978-04-16	3500.0
15946	1395	1986-04-29	1990-01-05	3500.0
16224	1395	2012-03-14	2018-01-11	3500.0
15502	1397	1978-04-16	1985-01-06	3500.0
16238	1397	1986-01-01	1998-08-04	3500.0
15502	1398	1985-01-06	1994-08-22	3500.0
15865	1398	1995-01-01	2011-01-01	3500.0
15941	1398	2015-10-18	2017-06-15	3500.0
15502	1401			3611.0
15971	1401	1992-01-01	1993-01-01	3611.0
16129	1401			3910.0
15502	1415			3611.0
15865	1415			3611.0
15502	1418			3611.0
16367	1418	1990-01-01	1993-01-01	3611.0
15502	1434			3611.0
15577	1434			3611.0
15503	1436	1960-01-09	1961-01-01	3500.0
15503	1437	1963-01-09	1965-01-09	3500.0
15503	1438	1986-01-09	1991-01-01	3500.0
15829	1438	1983-01-09	1993-02-07	3500.0
15829	1438	1991-01-01	1993-02-07	3500.0
15829	1438	1983-01-01	1985-01-01	3611.0
15503	1439	1987-01-01	1999-01-01	3500.0
15503	1440	1968-01-03	1968-04-27	3520.0
15503	1441	1968-01-07	1968-05-10	3520.0
15503	1441	1968-05-10	1970-06-13	3520.0
15503	1441	1970-01-01	1972-01-01	3520.0
15503	1441	1975-01-01	1978-01-01	3520.0
15767	1441	1975-01-01	1976-01-01	3520.0
15767	1441	1976-01-01	1977-01-01	3520.0
15930	1441	1980-01-01	1981-01-01	3520.0
15930	1441	1981-11-20	1985-11-15	3520.0
15933	1441	1985-01-01	1988-01-01	3500.0
15933	1441	1985-01-01	1986-01-01	3520.0
15933	1441	1985-01-01	1988-01-01	3520.0
15933	1441	1988-04-16	1990-04-21	3520.0
15503	1442			3520.0
15503	1443	1991-01-03	2016-01-27	3610.0
15526	1443	1983-01-09	1994-01-09	3500.0
15549	1443	2014-01-03	2018-01-01	3611.0
15723	1443			3611.0
15766	1443	1986-01-01	1994-01-01	3500.0
15766	1443	2012-04-17	2014-01-20	3500.0
15784	1443	1949-01-01	1957-01-01	3500.0
15832	1443	1983-01-01	1986-01-06	3500.0
15892	1443	1982-07-09	1986-04-29	3500.0
15893	1443	1978-05-09	1982-07-09	3500.0
15893	1443	1982-07-09	1986-07-17	3500.0
15901	1443	1965-01-08	1968-01-04	3500.0
15904	1443			3500.0
15932	1443	1956-01-01	1958-01-01	3500.0
15932	1443	1982-07-09	1986-04-29	3500.0
15932	1443	1986-04-29	1990-01-05	3500.0
16011	1443	1961-01-01	1963-01-01	3500.0
16022	1443	1991-01-01	1992-01-01	3611.0
16036	1443			3500.0
16071	1443	2016-01-04	2016-11-30	3500.0
16085	1443	2013-01-01	2016-01-27	3500.0
16114	1443	1991-01-01	2016-01-27	3500.0
16127	1443	2014-04-02	2017-02-22	3500.0
16129	1443	1998-04-14	2011-03-15	3500.0
16202	1443	1995-01-11	2011-01-05	3500.0
16206	1443	2014-01-01	2016-01-08	3500.0
16288	1443	2016-01-01	2019-01-01	3500.0
16342	1443	1996-08-21	1998-01-04	3500.0
16342	1443	1998-01-04	2011-06-07	3500.0
16350	1443	1998-08-04	2011-05-24	3500.0
15503	1444	2012-01-01	2016-01-27	3610.0
15503	1445	2014-01-01	2016-01-27	3610.0
15503	1446	2014-01-01	2016-01-27	3610.0
15503	1447	1971-01-01	2016-01-27	3611.0
15503	1448	1973-01-01	1986-01-01	3611.0
15503	1448	1986-01-01	1996-01-01	3611.0
15503	1449	1981-01-01	1985-01-01	3611.0
15503	1450	1982-05-26	1984-01-03	3611.0
15503	1451	1985-01-01	1986-01-01	3611.0
16041	1451	2012-01-01	2013-01-01	3611.0
